event_id,unix_timestamp,date,state_code,state,state_abbr,mun_code,municipality,detained,total_people_dead,military_dead,navy_dead,federal_police_dead,afi_dead,state_police_dead,ministerial_police_dead,municipal_police_dead,public_prosecutor_dead,organized_crime_dead,civilian_dead,total_people_wounded,military_wounded,navy_wounded,federal_police_wounded,afi_wounded,state_police_wounded,ministerial_police_wounded,municipal_police_wounded,public_prosecutor_wounded,organized_crime_wounded,civilian_wounded,long_guns_seized,small_arms_seized,cartridge_sezied,clips_seized,vehicles_seized,afi,army,federal_police,ministerial_police,municipal_police,navy,other,state_police,source,organized_crime_lethality,army_lethality,navy_lethality,federal_police_lethality,organized_crime_lethality_diff,army_lethality_diff,navy_lethality_diff,federal_police_lethality_diff,organized_crime_NewIndex,army_NewIndex,navy_NewIndex,federal_police_NewIndex,perfect_lethality,category,global_id
627,1279342810,2010-07-17,16,Michoacán de Ocampo,MICH,52,Lázaro Cárdenas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4462
628,1279342810,2010-07-17,26,Sonora,SON,48,Puerto Peñasco,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4463
629,1279342810,2010-07-17,14,Jalisco,JAL,59,Mazamitla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4464
630,1279342810,2010-07-17,19,Nuevo León,NL,49,Santiago,0,2,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4465
631,1279429210,2010-07-18,14,Jalisco,JAL,98,San Pedro Tlaquepaque,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4466
632,1279429210,2010-07-18,14,Jalisco,JAL,97,Tlajomulco de Zúñiga,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4467
633,1279429210,2010-07-18,19,Nuevo León,NL,26,Guadalupe,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4468
634,1279602010,2010-07-20,17,Morelos,MOR,7,Cuernavaca,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4469
635,1279602010,2010-07-20,28,Tamaulipas,TAMPS,27,Nuevo Laredo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4470
636,1279602010,2010-07-20,19,Nuevo León,NL,38,Montemorelos,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4471
637,1279602010,2010-07-20,6,Colima,COL,7,Manzanillo,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4472
638,1279602010,2010-07-20,25,Sinaloa,SIN,12,Mazatlán,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4473
639,1279602010,2010-07-20,12,Guerrero,GRO,29,Chilpancingo de los Bravo,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4474
640,1279688410,2010-07-21,8,Chihuahua,CHIH,37,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4475
641,1279774810,2010-07-22,28,Tamaulipas,TAMPS,32,Reynosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4476
642,1279774810,2010-07-22,12,Guerrero,GRO,46,Ometepec,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4477
643,1279861210,2010-07-23,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4478
644,1279861210,2010-07-23,28,Tamaulipas,TAMPS,41,Victoria,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4479
645,1279947610,2010-07-24,19,Nuevo León,NL,48,Santa Catarina,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4480
646,1279947610,2010-07-24,8,Chihuahua,CHIH,37,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,0,0,0,0,-3,NaN,NaN,NaN,-1,0,no_dead_wounded,4481
647,1279947610,2010-07-24,19,Nuevo León,NL,13,China,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4482
648,1280034010,2010-07-25,8,Chihuahua,CHIH,37,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,0,0,0,0,-2,NaN,NaN,NaN,-1,0,no_dead_wounded,4483
649,1280034010,2010-07-25,28,Tamaulipas,TAMPS,27,Nuevo Laredo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4484
650,1280120410,2010-07-26,19,Nuevo León,NL,19,San Pedro Garza García,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4485
651,1280120410,2010-07-26,21,Puebla,PUE,63,Esperanza,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,Inf,0,0,0,3,NaN,NaN,NaN,1,0,no_dead_wounded,4486
652,1280206810,2010-07-27,25,Sinaloa,SIN,6,Culiacán,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4487
653,1280206810,2010-07-27,14,Jalisco,JAL,120,Zapopan,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4488
654,1280206810,2010-07-27,2,Baja California,BC,5,Playas de Rosarito,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4489
655,1280293210,2010-07-28,19,Nuevo León,NL,26,Guadalupe,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4490
656,1280466010,2010-07-30,24,San Luis Potosí,SLP,13,Ciudad Valles,0,9,0,0,0,0,2,0,5,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4491
657,1280552410,2010-07-31,5,Coahuila de Zaragoza,COAH,25,Piedras Negras,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4492
658,1280552410,2010-07-31,12,Guerrero,GRO,50,Pungarabato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4493
659,1280552410,2010-07-31,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4494
660,1280638810,2010-08-01,8,Chihuahua,CHIH,37,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4495
661,1280638810,2010-08-01,8,Chihuahua,CHIH,37,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,0,0,0,0,-2,NaN,NaN,NaN,-1,0,no_dead_wounded,4496
662,1280725210,2010-08-02,8,Chihuahua,CHIH,37,Juárez,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4497
663,1280898010,2010-08-04,14,Jalisco,JAL,59,Mazamitla,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4498
664,1280898010,2010-08-04,16,Michoacán de Ocampo,MICH,34,Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4499
665,1281070810,2010-08-06,15,México,MEX,95,Tepotzotlán,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4500
666,1281070810,2010-08-06,16,Michoacán de Ocampo,MICH,86,Tanhuato,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4501
667,1281157210,2010-08-07,8,Chihuahua,CHIH,37,Juárez,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,0,0,0,aggressions,Inf,NaN,NaN,0,1,0,0,-2,1,NaN,NaN,-1,1,perfect_lethality,4502
668,1281157210,2010-08-07,8,Chihuahua,CHIH,37,Juárez,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,Inf,0,0,0,1,NaN,NaN,NaN,1,0,no_dead_wounded,4503
669,1281243610,2010-08-08,8,Chihuahua,CHIH,37,Juárez,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,Inf,0,0,0,2,NaN,NaN,NaN,1,0,no_dead_wounded,4504
670,1281243610,2010-08-08,8,Chihuahua,CHIH,37,Juárez,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,3,1,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4505
671,1281330010,2010-08-09,8,Chihuahua,CHIH,37,Juárez,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4506
672,1281416410,2010-08-10,28,Tamaulipas,TAMPS,1,Abasolo,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4507
673,1281416410,2010-08-10,5,Coahuila de Zaragoza,COAH,2,Acuña,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,1,0,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4508
674,1281416410,2010-08-10,16,Michoacán de Ocampo,MICH,53,Morelia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4509
675,1281502810,2010-08-11,8,Chihuahua,CHIH,37,Juárez,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,Inf,0,0,0,1,NaN,NaN,NaN,1,0,no_dead_wounded,4510
676,1281502810,2010-08-11,8,Chihuahua,CHIH,37,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4511
677,1281502810,2010-08-11,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4512
678,1281589210,2010-08-12,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4513
679,1281675610,2010-08-13,28,Tamaulipas,TAMPS,22,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4514
680,1281675610,2010-08-13,28,Tamaulipas,TAMPS,25,Miguel Alemán,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,132,2,3,0,0,1,0,0,0,0,0,aggressions,Inf,NaN,NaN,0,1,0,0,-1,1,NaN,NaN,-1,1,perfect_lethality,4515
681,1281848410,2010-08-15,28,Tamaulipas,TAMPS,9,Ciudad Madero,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4516
682,1281848410,2010-08-15,28,Tamaulipas,TAMPS,38,Tampico,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4517
683,1281934810,2010-08-16,30,Veracruz de Ignacio de la Llave,VER,193,Veracruz,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aggressions,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,4518
684,1282021210,2010-08-17,8,Chihuahua,CHIH,37,Juárez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4519
685,1282021210,2010-08-17,28,Tamaulipas,TAMPS,16,Hidalgo,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4520
686,1282021210,2010-08-17,5,Coahuila de Zaragoza,COAH,35,Torreón,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4521
687,1282107610,2010-08-18,30,Veracruz de Ignacio de la Llave,VER,133,Pueblo Viejo,0,1,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4522
688,1282107610,2010-08-18,24,San Luis Potosí,SLP,42,Tanquián de Escobedo,0,3,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,Inf,NaN,NaN,NaN,1,0,0,0,1,NaN,NaN,NaN,1,perfect_lethality,4523
689,1282107610,2010-08-18,8,Chihuahua,CHIH,37,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4524
690,1282194010,2010-08-19,28,Tamaulipas,TAMPS,38,Tampico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4525
691,1282280410,2010-08-20,25,Sinaloa,SIN,6,Culiacán,0,4,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4526
692,1282280410,2010-08-20,28,Tamaulipas,TAMPS,22,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4527
693,1282280410,2010-08-20,28,Tamaulipas,TAMPS,22,Matamoros,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4528
694,1282366810,2010-08-21,28,Tamaulipas,TAMPS,38,Tampico,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4529
695,1282366810,2010-08-21,8,Chihuahua,CHIH,37,Juárez,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,1,2,1,1,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,0,0,0,0,-3,NaN,NaN,NaN,-1,0,no_dead_wounded,4530
696,1282539610,2010-08-23,19,Nuevo León,NL,44,Sabinas Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4531
697,1282539610,2010-08-23,28,Tamaulipas,TAMPS,3,Altamira,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4532
698,1282626010,2010-08-24,8,Chihuahua,CHIH,37,Juárez,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,Inf,0,0,0,1,NaN,NaN,NaN,1,0,no_dead_wounded,4533
699,1282712410,2010-08-25,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4534
700,1282712410,2010-08-25,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4535
701,1282712410,2010-08-25,17,Morelos,MOR,7,Cuernavaca,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4536
702,1282798810,2010-08-26,28,Tamaulipas,TAMPS,40,Valle Hermoso,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4537
703,1282885210,2010-08-27,28,Tamaulipas,TAMPS,41,Victoria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4538
704,1282885210,2010-08-27,28,Tamaulipas,TAMPS,9,Ciudad Madero,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4539
705,1282885210,2010-08-27,19,Nuevo León,NL,39,Monterrey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4540
706,1282971610,2010-08-28,14,Jalisco,JAL,15,Autlán de Navarro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4541
707,1282971610,2010-08-28,14,Jalisco,JAL,101,Tonalá,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,aggressions,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,0,no_dead_wounded,4542
